id,tuple_nodes,tuple_feature
3767,16690;9578;983;4724;2738;4517;11393;11529;1142;17162;18312;528;2392;1066;17076;4201;219,18.81874975592698
3774,63;154;6742;1243;1142;10478;1430;8040;3796;8236;4947;3619;6764;2961;6774;232;15682;6335;50;12633,12.883927114933028
3780,14512;115;9233;1540;306;14602;279;6781;15047;1100;11745;8369;6599;14978;5295;4318;5066;18668;293;913;6024;2557;10503;14399;8121;9310;2227;765;55;3280;18430;11648;1092;8218;3821;4118;18212;7519,19.983318078977128
3783,5732;1464;9519;1032;7867;2145;6273;17828;584;16413;16985;17932;1992;1242;774;1045;8111;12538;4089,18.124647249847555
3787,10480;14447;10357;11109;1622;1498;70;2847;159;10457;90;306;5762;1810;794;518;108;11440;8690;1169;15567;8949;1018;3701;10353;5845;9245;6289;3995;13348;194;7121;18284;158;17523;416;4752;16108;1364;4017;13728;12844;35;626;1385,10.180905746147458
3791,3920;11108;15101;736;11172;242;39;273;779;17287;1817;2653;7101;17715;1032;15554;1552;53;765;614;500;953;8119;736;14058;133;893;2210;3381;709;1693;4124;2522;66;2520;3835;1;1719;12049;4553;436;42;2752;9907;7582;10133;4197;17422;5676;14858;296;855;12249;5742;13527;6705;5297;1302;4440;894;8843;1822;13515;89;3073;10814,15.455681100430752
3794,2672;3384;3310;5303;1264;2455;79;5345;5080;477;17024;7364;1665;14266;6302;13341;257;6974;3535;11782;16309;1038;143;985;404;10893;3238;117;18485;2900;13143;16167;1562;136;4471;10435;7579,14.43747947265238
3798,8299;1488;11180;3990;16310;917;96;25;2996;16573;1574;1395;9129;2596;6828;10759;2323;887;905;12958;87;11276;1014;16581;9947;11101;12227;13713;3416;40;16332;15153;9601;362;18103;48;165;13596;4570;332;6661;7198;3388;18828;10494;16172;6293;63;10513;133;7849;2185;2600;7059;3967;4581;4223;831;3129;17216;17770;295;870;12891;3160;5749;6368;9569;14872;153;11842;5501;134;3239;1837;3461;756;2274;231;14291;17528,10.295291510918531
3800,7202;2542;17946;11897;2066;3672;6362;3116;6024;14224;4633;3912;686;5090;6500;2647;107;9414;4917;170;5099;196;1779;11901;17817;7091;14987;3339;11888;6538;1710;68;9947;8258;4663;13440;7220;16782;2461;548;8317;10170;7214;1169;884;9866;2275;3864;216;987;1887;2782;18259;3863;6939;1583;8146;693;15500;3605,11.466942885357003
3801,7288;3710;368;6538;13934;9001;4524;2620;10262;7846;3305;759;8958;5108;7321;9292;11781;2525;6950;6636;7627;7359;14361;16653;16043;537;10526;1307;13865;823;15212;16699;1022;6482;14129,11.959472799678254
3802,17670;3064;475;8478;18705;849;11985;111;14233;1405;1787;5418;2588;17020;5563;470;11988;13041;49;3378;1863;601;47;5317;14670;1529;378;4950;15182;10091;16317;17483;180;8597;8355;996;656;3282;69;684;1145;18887;18683;721;122;671;15204;3060,10.746664343088607
3814,5046;1071;804;116;15902;6675;2359;8461;4392;4755;1079;54;11208;18394;7347;5836;18513;799;15827;195;18457;218,11.805756651035292
3817,7990;17492;59;8771;6534;83;6311;14641;13197;363;732;22;9356;11485;3704;14026;2538;1215;16;17971;217;2545;7578;1456;17713;18799;14769;10375;1200;2339;3953;16000;5138;1779;2534;763;2170;1708;8;600;9373;18116;278;2892,17.27866161259782
3827,2450;1050;16212;17389;6718;833;11835;10874;835;9069;513;4793;12931;1162;682;93;2005;191;3677;103;5958;4812;1229;274;10508;16439;7872;6225;11613;10089;141;644,16.498202078569335
3829,12030;3400;13404;3612;298;5657;7288;3139;6964;3702;9422;17561;7797;395;17975;3296;4203;425;4975;12287;13874;6145;3648;2708;23;4243;1117;13162;1566;8094;254;2532;6905;5869;2577;12061;7143;7739;1596;1011;11009;3439;3588;4683;2351;5036;18487;11402;18262;16840;9048;196;6059;394;7933;5265,15.843923686696268
3832,16715;4228;6464;3872;17932;2496;5344;15614;1610;4579;6076;8940;5922;512;11694;8764;1135;17259;218;16706;915;7;1758;2767;14396;3198;3793;896;364;1238;11893;14388;5448;16747;17443;769;11743;5231;1273;92;2996;16099;843;930;3504;11074;6349;8484;4168;1050;15942,10.384220962318478
3833,18468;4070;1720;18288;9919;2950;10146;7066;875;12871;409;9110;9865;2608;406;5478;101;1477;7489;1261;3428;7085;4340;1367;1408;10881;17606,14.426383504609058
3837,11568;9303;218;8;1229;1713;7528;16874;5056;1581;191;134;198;4152;251;18259;2808;17021;4783;8795;1499;12204;1691;4968;546;12478;16712;1320;6946;13626;11078;56;1156;14174;26;9822;416;425;18220;2442;14848;2328;1669;6293;2342;348;18334;6410;8891;6058;12667;276;11114;8343;897;10117;4067;12188;3706;9176;958;16804;6108;1101;10386;6487;8335;23;16529,19.533768028170414
3839,3465;15189;3892;1609;357;11490;7805;1505;16063;6058;96;17528;146;10278;8279;123;13557;12739;486;2715;18291;156;777;8433;10838;18463;8951;3218;2128;1662;1322;2661;4752;8886;582;10976;3883;2976,16.777203286895308
3841,12282;3042;3043;150;1931;11890;152;1695;373;1206;1856;12417;15443;41;14420;9169;9235;8879;157;4700;8141;42;10392;1508;2957;7729;2316;15336;23;7618;460;13732;18160;6939;2324;93;13916;82;77;1354;4736;2120;11042;270;13371;13719;9725;4014;4172;915;16446;2968;8762;7600;138,18.16209445179316
3850,5878;18485;257;6657;6631;732;1465;208;8480;6464;13082;10708;6545;1841;14807;9151;2301;4397;1916;10896;720;8112;446;4778;6603;389;2472;4529;6468;1790;735;8644;911,16.676444789193383
3856,1496;18315;1173;3851;16812;1213;9322;822;12125;2324;4580;15012;5866;2095;2169;1890;6479;5975;12304;16084;468;12511;1711;2419;6233;6582;860;9400;17659;7305;250;226;2441;11487;6136;3562;2299;16042;1846;9413,13.185646854940462
3864,580;252;67;530;5265;16517;16795;11692;13762;1983;2130;16038;8997;15289;4298;4615;12407;18125;565;10259;3330;862;8945;1780;5717;1716;1264;3665;1233;14152;2720;8632;13366;4291;18387;1657;4462;1857;16788;4553;10127;783;12655;13189;16488;7582;1574;7249;12979;4030;4108;5025;192;387;1984;1004;389;1618;8647;4231;10799,17.808562539763905
3869,5570;2802;16018;1004;1161;7941;7278;12044;8237;1974;12383;257;6225;158;3991;197;18757;12085;16534;13578;1749;16333;489;1759;7261;1107;27;2443;9391;215;2579;613;670;1907;10648;1370;11189;1270;2760;476,12.897536206893587
3870,402;268;334;18156;997;4676;8856;16209;14080;16229;5175;138;3319;7689;13116;679;4545;5630;5524;2575;18891;8479;38;47;8701;2114;15740;7049;2932;1804;4883;639;12377;3805;850;8571;8087;6084;4050,15.511318600715533
3874,319;4919;5881;14;2619;10427;544;14106;2317;17411;286;1161;82;2121;13878;1939;14087;296;11595,10.269203807345718
3876,3221;6996;61;2018;3096;5826;6470;16508;10110;2976;4852;18854;17641;8395;7748;16824;4903;18935;14107;10459;15678;16106,11.282128576216794
3877,2619;2613;6385;1321;18219;8535;14360;1178;2020;3754;17178;8219;18694;6241;14227;1880;8963;5401;5856;14238;3610;1399;5662;1232;2632;7164;3137;10408;467;162;3041;5115,16.568620718157383
3878,1250;14559;10215;11155;8249;890;8351;15194;7702;16107;524;990;12206;3;1687;770;5498;13553;8396;70;17406;9319;3647;18314;2361;14963;3172;16169;571;1606,13.489761113456304
3879,365;16022;3010;4493;4730;7899;102;8174;389;4797;530;33;7532;18978;5720;6174;16724;15641;409;11276;14037;14590;18017,11.410355165998501
3881,5902;732;10282;11611;2054;1931;1153;17986;18729;235;7370;260;370;9940;347,11.014518069737592
3883,8824;13274;553;397;294;7125;461;832;41;84;3814;60;52;149;8242;9922;613;5880;2773;5924;444;8645;4510;12508,19.443224395007768
3887,363;2466;14029;848;6496;1015;2365;1321;786;4520;6076;5710;9533;5340;14215;104;6293;8096;92;512;11671;4476;3207;5958;17110;476;6363;6546;5313;1322;11124;2439;8171;14872;13425;11198;85;126;8152;89;5069;9080;1185;5001;5216;41;9105,15.469254004476726
3891,899;797;444;15626;3252;196;70;2683;600;143;15591;13099;2306;2642,15.538676124656899
3893,9518;8491;4288;129;12396;6477;1781;4982;2568;139;1750;995;122;61;7941;10756;17839;74;12949;7206;10674;107;11499;7992;565;14875;6199;69;752;1937;11305;248;18275;62;6276;5973;10221;12872;2490;10936;7552;3322;304;18843;84;8729;10345;13371;11817;283;9365,17.24323842595615
3895,16287;7304;9052;1074;3209;18495;114;1874;15635;10396;102;132;12409;14035;8277;3857;3977;3983;14730;16319;2545;825;817;3440;3;228;3130;1116;13142;905;3238;4456;13398;193,11.233922953606575
3900,522;10018;11922;1273;1893;17835;4764;210;852;3764;2539;13203;22;3651;2881;324;1306;11182;3277;14923;3468;16543;15060;10801;93;12779;6526;6535;10894;10676;10110;1296;5680;65;2352;7462;7125;9439;5272;9028;10483;8966,17.842892257782744
3903,9672;2191;5815;2341;15995;10329;12976;1804;706;2287;16721;9378;6963;524;2473;90;18346;8213;12604;92;11784;1524,16.468066075325144
3907,182;272;12883;6482;1423;1664;668;6247;74;15;16267;15876;1359;10440;4233;11107;96;1245;321;2579;2846;1271;8803;41;3225;1134;7243;11981;2500;2314;13054;632;6940;2225;2197;7140;18317;6193;17084;9716;18405;4325;17255;13075;2613;552;11777;17405,16.13305092937756
3908,2067;8179;1641;888;5185;11948;197;255;2544;16313;12874;7091;12725;4055;10185;4067;10513;12853;118;12260;7927;262;53;129;6274;14774;2366;3226;3382;6102;2903;620,15.850242830409195
3909,6506;1228;4924;12021;6725;963;3654;5679;9783;132;1470;1006;2607;1089;16080;1339;278;1695;3888;109;6435;525;5725;4497;1702;3571;3632;13379;6118;2836;13573;346;2373;9347;170;4469;7855;265;120;7824;4746;3962;15147;11166;484;2967;2108;13325;103;95;9555;1145;5887;1432;15431;2182;246;179,19.959336197152354
3911,1758;3541;10470;4531;3197;14670;9738;18802;4492;3482;18809;6644;2110;2306;12475;11048;3813;1702;26;4734;3896;64;1151;2429;5989;1399;1803;152;240;15378;301;95;4393;3787;13446;2433;15298;9342;17048;14874;2490;4953;49;4004;1068;12633;287;9178;7647;10521;5047;7841;10088;2533;18916;15311;2481;15924;10573;11408;8961;15788;2337;7854;10291;5119;3823;91;18798;11045;17084;994;821;1117;5224;557;1299;17115;2107;458;15783;7808;271;12355;1175;10558;16843;13033;3700,12.961839993945045
3913,5230;14201;95;6451;2240;6175;3011;16544;15058;2162;14564;12849;7400;17094;3693;7479;950;18992;13919;1619;14626;5690;15887;346;3056;18960;12706;18944;2189;7552;2425;9840;768;112;45;884;95;726;2649;7518;2255;10;15052;11647;3552;2771;10147;1862;292;3545;5800,14.898924712232592
3918,484;4957;2590;564;4194;2269;3234;5189;3806;8132;11055;216;490;3219;144;1097;7020;3645;6748;67;2775;447;449;9961;6607;3326;338;18474;1561;3310;3447;9137;3656;12195;14065,18.198010341711942
3919,9403;1495;13505;588;6688;15164;1327;5988;129;4352;750;10045;1050;5887;755;440;4266;8071;4553;5839;11667;8652;744;4452;6104;14799;109;9605;10557;5226;18764;2394;13404;9780;18323;2147;10154;2748;16537;10473;1236;2828;206;98;4750;17865;1120;10491,12.386302960188704
3920,9738;575;6507;97;11261;451;12131;4246;1306;5113;805;4518;3381;8416;7895;1433;14216;9773;159;6095;11578;17776;2475;7492;6940;13324;5635;10867;11756;10973;10227;10389;7701;318;12102;797;1771;5027;807;1244;661;15119;7801;4627;15798;6858;4338;8804,17.815713321098343
3922,4556;6686;7;4723;2655;404;711;2837;1217;283;17345;7362;1410;8307;112;5607;8814;1130;8017;1821;588;2766;797;215;4063;3432;7728;1876;13718;10452;14432;388;362;4620;16840;158;898;80;80;7947;6233;5078;5688;6302;693;15722;380;13384;4522;9;487;62;104,18.09246935010578
3927,5087;1444;11214;4153;12689;17079;19;1180;1393;6460;8596;8919;745;14334;3614;11982;1439;14;3902;340;707;11097;2390;6801;7325,13.77864948529465
3929,0;6371;806;197;66;4469;306;5396;1123;12390;18359;14854;13263;4409;269;78;2034;1398;874;7318;6459;3880;17209;2740;3842;17501;4951;13294;9130;4009;1363;415;227;1378;3412;1875;4091;3049;362;723;17257;10157;10476;14188;6769;15066;10497;16745;696;14333;135;6508;3883;12287;750;3199;1055;3324;17340;128;6513;18256;6482,17.99214230068847
3933,3716;705;16253;11670;747;800;1193;8842;5778;12334;183;18285;805;1597;57;17025;2808;8287;398;403;11864;13623;17992;252;8315;18950;862;13960;3532;2043;1173;16069;14630;1005;3972;15071;3136;5689;14245;17640;546;7523;1741;14715;1436;11946;15702;5041;11625;2234;18642;4325;1599;5811;13392;154;5176;3755;1286;228;2230;3418;2412;3368,15.912933361867834
3937,550;11907;927;18552;1356;6875;4453;3011;3071;15300;195;2531;11941;79;0;11177;4740;294;550;55;203;148;2326;2844;575;6498;240;12364;1026,10.785821412604383
3945,9257;14150;85;3535;917;4897;2503;954;7216;4719;1651;5525;1024;4431;1409;5637;900;6397;390;1240;13748;94;14829;465;1225,19.737808343416624
3950,12847;237;3009;12725;10595;8917;980;3130;14791;3903;5667;11790;194;504;3977;7851;6164;657;3378;15926;236;18931;13703;8188;13617;10062;18493;5896;4152;13303,11.239136634195017
3952,303;11242;17944;797;2106;14414;24;996;551;1373;4687;8170,15.524761585620514
3957,7980;1289;10654;62;10062;2141;9197;14971;250;499;17728;274;15834;38;1335;3018;3454;9189;8445;72;9972;12772;13416;1309;16074;6719;64;175;297;14018;1185;846;17159;267;16471;5874;966;700,11.605811618163722
3958,3963;4329;1633;2088;8213;2012;12754;3760;16493;139;903;1774;11072;11614;2943;9583;0;5820;2412;13699;4187;8103;8800;4682;245;3735;78;123;8010;1750;5966;955;8846;151;9986;302;1750;7182;16063;6116;185,16.015771294301814
3959,301;8243;11540;1079;184;1916;10800;230;8624;10201;980;14330;15158;7621;1497;18641;11769;98;10955;5703;89;8281;3371;230;2413;375;1018;4037;10653;1102;16491;1383;2138;9958;4131;5529;372;2107;9991;2682,18.500486458907886
3961,1554;14499;6170;2037;1457;6432;116;17435;58;9367;15700;11056;1395;6689;1442;2458;1180;2834;9185;220;4481;397;10195;15858;17032;4169;4020;13314;13100;15025;5133;10361;534;7386;516;15317;3145,19.402656095333676
3964,21;9986;7428;9227;2355;4225;5975;4172;12785;1051;266;2181;2241;6815;785;12219;1116;14806;4730;1247;944;3227;22;4532;2174;7207;951;6119;982;11176;4573;97;5822;3618;13703;6731;101;143;10826;9668;114;7675;11207;950;15506;13699,11.229321116018028
3966,8453;1685;2470;563;2587;8028;3270;6668;6081;1943;1517;9164;6584;16278;1371;696;2237;11913;5166;77;3212;8376;1775;146;754;17913;1484;6257;7377;6971;11867;101;701;140;15218;18709;3551;7784;6630;12522;284;412;1855;322;293;221;4638;36;7783;9814;1331;4432;12921;7718;3619;16356;11049;4143;11359;1279;639;770;1264;2526;12930;2138;2449;11080;14352;4939;2627;1701;8897;5598;7246;16214;6011;4032;803;20;9105;3951;863;1244;14152;3003;851;12166;11767;7669;272;607;7975;2364;543;1841;7589;7489;6152;330;49;2423;353;11540;1754;40;12444;3113;4466;16845;13178;6132;8356;53;8206;6134;17051;557;8617;15786;10372;4988;939;263;1529;7363;450;11449;758,19.23103089438099
3968,11299;4620;8289;6;2456;1647;2858;69;6378;3716;18073;1133;8880;5516;11367;11367;15051;4522;8826;523;11999;7534;276;326;9689;1397;17304;15410;2308;2935;8667;3381;10709;85;67;248;18839,11.52081681993261
3970,112;348;62;13100;12312;1990;17800;4983;2664;727;17640;750;5897;10576;3286,19.481296368095077
3976,10648;174;3903;10280;7495;36;6973;558;3651;14428;1899;17017;16710;6745;3422;3330;7096;3272;294;3712;1526;6714;16686;937;18461;4802;4388;1948;888;545;654;14697;17801;153;5592;7689;2126;180;1712;9489;1074;9553;17929,13.244641865345855
3980,14708;12133;1192;6562;1432;723;7935;4644;348;8558;5726;12300;9751;1187;5752;13818;17094;61;8920;2576;621;639;6898;622;7364;14086;18101;1465;12598;791;2325;12613;7411;1330;1408,17.084967059023484
3982,17317;12453;2394;17782;3297;7568;2233;2146;763;2635;11560;2844;472;3045;282;12718;457;534;11684;1065;14044;1098;15737;17156;7152;41;7108;3655;4849;147;8136;5857;15189;13103;14739;422;780;5679;5057;10952;6114;295;5130;6578;1965;8271;64;16674;6343;619;12218;228;12804;4520;11127;3201;4384;1422;1891;971,15.769136298170118
3984,1409;7518;2198;5042;9076;8444;18062;6767;5756;80;42;14391;11606;5521;2037;697;6043;2360;1340;1608;14059;14529;17631;1262;1744;46;4861;3414;15;148;5935;11916;5048;2118;325;13754;13;231;6459;927;13553;4970;412;12133;10625;515;737;54;1232;966;496;1028;1032;13677;2425;2134;427;16309;7495;140;948;10066;3002;2878;3253;4216;6513;11797;10594;11047;5660;116;7476;10536,10.628872539672345
3988,88;2035;1658;2769;8574;11846;2824;15251;800;314;10444;1393;14121;1821;9595;5390;11345;12815;8719;12593;589;8930;18418;11626;5792;697;8035;1375;6018;9157;40;17995;9720;70;10063;7744;11278;845;436;3797;3667;442;11416;128;337;4333;2919;4678;8053;10283;13459;5821,14.843912164500967
3991,2248;2791;12148;2851;15123;2916;16593;240;16089;16146;438;15686;396;18810;88;456;3311;5915;3575;6746;752;15432;4688;13000;16019;13179;3569;14040;3195;16803;881;2590;11677;240;1885;2791;3405;5951;2657;300;14620,11.251207795840191
4000,3080;17159;11852;2091;8236;5661;18225;1903;9901;17811;18074;4529;10886;62;1668;9010;1940;82;4801;84;1232;15675;332;180;16078;1515;6152;3710;126;12262;136;17289;687;2826;17227;229;16108;4253;10637;6836;15761;13146;6847;9284;12921;3779;15889;359;4570;2610;5618;3141;1753;6916;11805;16748;86;7996;825;14181;7072;460;2299;106;29;6215;18985;9818;4630;18123;17594;121;5053;67;17451;3447;311;14409;8313;13744;18722,18.837477941863035
4001,5174;13004;14853;2730;25;2056;3408;1179;6913;11415;3833;3179;7147;3594;773;5066;4755;310,15.601857110183714
4009,518;2503;18489;11133;11301;1845;5170;14719;10938;3500;17520;8410;5931;5450;8913;134;10736;857;2818;5368;285;4698;5096;1340;9449;3570;3226;1665;4469;1372;134;1994;3124,12.319364780741227
4011,15782;52;6109;10482;9362;255;102;1627;2552;9213;3725;197;810;14990;3203;18118;8078;16716;33;138;3751;849;18934;18336;3237;13889;2806;18213;1077;149;424;9028;1347,15.907990970426269
4013,755;2994;177;10556;10185;1811;1652;28;20;9391;797;3346;300;9006;7234;5387;1139;391;1651;11513;12785;13243;503;4177;16481;2933;8696;291;16099;4169;6875;15240,14.043423867915324
4017,7997;1208;4041;9850;1105;9856;72;246;51;1059;3949;12815;8219;494;1674;9710;39;4109;18163;6541;17250;12403;6023;1770;6536;684;7184;315;8696;9889;2341;10311,17.714120423003237
4018,2028;3997;16636;14174;792;9196;1842;3557;12836;10548;6062;176;256;67;11200;18665;1614;11;10730;12623;2950;203;388;3451;10056;7539;13301;14307;6101;8968;3203;7227;10707;802;13599;2006;186;83;124;74;7443;57,15.772469482947507
4020,812;4938;2967;764;9185;4738;2506;11441;18526;4325;17508;10484;13724;1247;12385;938;1272;2077;804;69;17953;8156;5908;9710;4195;2261;17852;14227;6269;619;6216;17634;5561;227;17718;470;6621;239;2558;297;7611;15805;131;75;17439;12028;3918;6419;4352;1157;3351;1519;3713;5066;17417;381;15200;10526;16129;721;252;2375;4009;15916;13522;370;840;8320,15.95727993014695
4027,9195;12307;2396;9598;16352;7132;1754;2176;8688;1880;4937;1368;7248;2906;3750;10734;2693;2854;1469;8266;2300;1410;3443;1807;452;799;606;223,17.350717441428916
4028,72;174;4199;2920;15375;17795;13656;9964;401;14781;1423;1225;15305;12379;65;18142;7231;7569;4634;5914;12062;10673;4411;16873;10448;5605;15972;11386;5925;4511;915;92;18655;5627;468,10.520085776357304
4030,6981;7832;4575;4660;129;10248;1861;202;17521;1145;15016;11251;6116;10627;4468;16116;7155;73;7981;3891;13440;931;5216;15101,11.876721458861937
4033,4323;13482;11253;1260;5560;2;9422;16866;16883;2453;13827;4468;260;1533;17377;12214;15242;4446;18640;9359;22;42;2749;1375;11207;535;6848;4794;4582;4825;7368;7171,12.805362858612941
4045,11508;2231;5236;96;1953;3991;8716;15870;1733;15317;833;974;3395;5904;66;5313;9780;18266;5998;15266;6463;146;3132;16392;17143;102,17.760590949510416
4048,328;14242;10413;18397;10351;190;11779;11847;779;7643;887;6007;707;17460;6252;18092;1114;1370;3455;14142;8258;276;14064;6010;14648;9;5893;12814;4086;17936;5181;11697;6881;2947;628;13313;11932,12.56283578864089
4051,11303;12168;1689;24;3384;15520;12348;8257;1775;3076;4727;14409;12080;6143;15958;20;5176;1458;9447;6517;423;6067;7354;2923;9577;16;8461;14080;14932;13670;185,13.996077183963092
4052,14015;7345;6682;12444;118;11835;15991;8764;332;16604;843;113;8051;18314;8376;71;11541;10537;10136;12083;13668;12668;14190;1297;18591;14212;13007;2816;56;883;146;14173;925;2895;9547;18886;1858;40;114;11906;8090;8569;3952;9723;2466;5476;7592;4246;15847;9002;7554;1137;17818;11704;385;1133;683;4735;2974;8510;790,17.677431911231338
4053,2898;2907;1165;5799;6971;18869;12148;18016;17439;152;12539;5242;12916;306;8462;723;6642;16;16280;12932;2561;12069;4635;6342;952;1488;6146;12820;62;1014;113;17113;115;801;664;44;13686;10389;15291;6023;1612;12029,19.511229162642287
4054,1975;11776;8138;267;5706;18012;648;5108;1384;118;17456;619;17784;11679;9763;6669;735;8584;12616;154;15062;792;10331;2166;1979;3772;18026;10662;6226;8440;3403;10252;2815;11077;17150;2399;240;1768;149;1762;2807;208;2312;185;6336;2862;17469;18161;15752;5669;318;126;7839;9869;3260;18857;148;4594;175,10.987611865094893
4055,7387;6670;1683;5098;2673;4337;380;4578;2499;16258;4534;10170;11379;4597;5434;475;3660;2860;4488;1361;11980;3264;9847;848;125;11510;16267;7096;5662;12812;1285;15194;2375;829;2294;3548;18695;11316;10852;10253;13717;1914;8933;1723;9004;18503;486;3478,15.352159948987433
4056,3331;14386;6445;10682;10729;11531;3696;9072;6860;2355;12987;18965;310;95;677;16424;5503;15094;1561;3114;15251;505;909;18325;17915;4106;253;2381;15184;1794;355;16503;493;13582;6425;2361;9291;2162;2785;9675;527;7589;1895;17959;14247;40;413;899;175;3823;10468;1096;8631;1850;345;1015;1466;202;5475;10199;13075;16215;1552;2887;81;10039;11044;13661;11039;6914;114;1433;6846;11710;15503;8373;16756;843;1247;6375;11820;9418;15;5183;508,18.288549897921452
4058,18442;1165;1030;6334;17687;15428;5884;320;64;1;8585;15086;648;7925;10459;626;4644;10180;9409;1762;18428;7944;17925;3204;225;13453;9540;323;125;911;1762,15.92442500957899
4067,4607;9583;11107;15286;395;1598;10945;1771;1832;13786;756;8063;16545;158;409;1017;7206;3888;8512;2096;2086;7746;299;18286;7088;9123;3866;1615;17166;7497;5627;4001;81;13989;344;70;2935;18189;6467;1938;13532;3240;20;13325;15750;208;9286;278,18.685089338212222
4070,2177;14103;1132;52;9046;18024;10116;787;11590;3278;1382;17038;14387;9673;1122;256;18125;471;12747;8353;18503;116;15873;3814;4573;2366;7766;8310;1726;1212;3820;499;4977;4869;11148;3963;1158;11717;8767,11.086403330122433
4073,15730;2988;9776;80;5826;9948;7000;9299;8591;15443;6193;3111;2042;5630;471;16573;829;769;6147;5913;443;1039;2310;670;14764;672;12898;6710;11320;2727;4811;5435;2366;10636;1725;4644;2546;5715;6229;6784;2943;17443;11176;347;3598;240;800;2255;1837;15996;55;7657;1463;2012,19.40139163744977
4078,4309;91;1167;9134;14752;7466;555;11364;17807;103;11952;11023;1415;4441;362;13319;774;86;177;99;6736;2702;2028;10785;7974;14376;18265;1306;11314;3078;5096;9045;428;5437;2394;5452;2708;5122;4770;348;10006;6686;530;554;1620;12128;270;17262;12449;2667;125;4329;1699;987;604,19.777910586561383
4089,278;14992;167;9218;4892;17075;7407;921;6286;4228;8753;10364;1158;1675;3598;972;2161;6395;7567;2574;10797;14581;61;5056;709;9189;8855;7414;377;13823;13807;5907;6748;473;15467;10788;7255;7957;7649;5148;9273;254;3417;5569;600;4915;2883;2103;13675;453;5911;14977;17421;12;1099;9718;84;1561;15699;3815;8870;13856;1559;2603;17990,14.666349060739941
4092,287;9622;3023;6244;6251;5471;551;5634;2382;1533;2970;1411;184;1787;3697;2094;732;332;5662;895;12149;2087;10817;1;1089;1985;2073;424;13357;4761;12949;906;1162;3470;9402;8428;3431;1134;179;12732;7039;7350;11822;4225;56;16979;15;2974;7125;2619;2394;6430;12736;3068;8705;71,12.586689612984957
4094,8854;15756;3631;6042;61;5491;10744;16126;8245;6586;18279;9338;18880;195;528;8842;2570;10659;5889;1031;10692;7442;8057;15630;12219;15362;1094;12322;7655;566;7469;2209;8994;11853;3279;6355;11068;1784;250;440;18781;6989;331;862;8842;13890;175;6673;85;280;44;3920,18.94123150681895
4098,7339;387;194;6816;13603;1625;5525;13432;675;3647;11676;320;4052;9062;2148;17770;2777;430;15806;9768;711;2142;3270;7769;2418;2828;721;3645;462;1253;13157;5829;15777;5331;8852;14250;231;2590;3600;417;860;10543;2111;49;2327;8505;5708;2469;5850;8579;6508;6506;433;17530;245;10097;11883;8912;2306;477;11365;14283;5644;5976;11187;8948;8038,10.035167009917224
4100,277;1815;7884;2202;5621;552;483;652;294;7268;2319;3465;12627;1072;10716;18299;4778;541;10546;2874;14675;257,18.482199796801176
4103,3966;2913;10046;1701;5649;18294;6481;3655;8592;208;6;1984;1792;2408;3917,18.41306868937751
4107,2982;7713;102;840;3704;477;3008;12217;6872;387;18817;3552;17722;11131;4621;1139;8239;2401;8886;16829;1776;7680;9685;11716;5575;646;1794;463;4636;1607;4718;9928;59;83;8892;90;124;474;961;5860;7858;390;11549;3640;1758;7714;935;6155;17319;12096;7962;11622;3372;5192,10.681682456992087
4109,9072;11;6491;12542;18522;452;16933;143;311;13458;18765;8533;17290;5336;1568;17025;2752;1701;94;5203;6485;2126;13119;8223;150;3583;61;14982;2450;4493;3253;648;3914,16.4505724307107
4116,2999;3051;11955;6046;5445;4761;15288;4776;15213;8915;1366;7010;18962;16209;13986;118;11865;14319;281;5975;7664;3157;10752;4834;49;8517;11953;6383;2608;4941;98;549;1749;12252;3619;18431;14276;66;175;4038;14035;15025;15395;1167;10817;18922;6085;2778;5456;2734;5366,14.345106101677855
4118,13102;15261;1169;4125;10008;15094;4519;83;836;1300;15547;5;14859;109;398;11882;13370;71;927;10272;157;15311;9817;6167,13.171778221364887
4120,14856;7877;16;5576;7284;4077;10140;10570;180;135;2245;500;6724;597;4368;624;1995;18186;13714;2700;15581;9657;18725;18812;304;2372;7657;8341;17,17.802863997010476
4125,9901;2306;6103;12274;994;2722;4286;1142;171;3602;140;1107;10023;18152;424;11920;10945;8676;7559;17718;296;2174;4052;3337;10034;933;2254;4211;12504;13717;16577;10474;17207;8135;243;1006;4387;1338;748;617,17.02014951621601
4126,2134;125;5981;1275;5035;1341;17167;18636;7901;12439;17525;4538;1689;12364;3608;158;3397;7514;5232;5580;484,15.851356112791057
4137,3720;9810;870;3996;119;1102;10801;2247;1168;14884;253;916;2967;164;687;16835;285;1531;740;219;14852;16245;16278,16.720245108344205
4138,377;8026;4734;822;759;5685;17040;9416;3621;599;16623;886;13874;4568;11081;745;895;186;239;6798;15104,19.449300767493703
4140,11369;2216;540;5692;4035;89;817;11957;715;226;276;2613;562;10017;3605;9856;1867;13713;7019;15406;8950;17;2217;3510;2333;420;15085;15617;16510;10209;8405;11315;1;1343;10463;892;187;17139;756;125;636;5675;526;1311;39;12545;159;13296;10088;14418;5953;11217;1825;6306;2145;17834;531;9610;1685;13844;7330;11544;16783;3846;7138;3935;2321;679;17394;4814;4121;15244;4347;14071;9186;4085;7508;63;195;13983;8802;4226;1739,16.143430882793332
