edge_nodes,edge_id,random_value
15488;1;2;3;131;266;4376;16540;285;547;18554;47;49;52;3528;77;605;94;634;249;122,18509,6.4042849359035925
2;4;263;10;2318;1934;19;20;22;153;542;301;48;49;1456;85;2396;99;104;110;249,2351,5.996235475851353
1;3;4;5;12;13;46;15;592;753;18;19;50;22,708,0.8569763232169458
0;11;12;780;14;15;16;17;21;409;666;47;55;69;71;15820;85;86;1891;375,15775,7.579366531527052
4;1670;2312;17;147;19;3495;11436;47;52;58;17594;65;79;976;82;99;105;117,17549,2.2693343218189166
2;4;5;8;10;14;17;18;47;314;60;66;13508;69;78;7631;339;341;99;15095,15050,5.2810734616882815
1248;3;133;9511;8;10;109;13;15;16;110;50;20;825;3871,9466,6.676119997035981
0;258;4;7;776;11;1171;409;49;440;60;62;8393;83;340;229;11501;117;118;4730,11456,7.929561378073328
4;5;17;19;20;2978;50;58;60;7100;62;63;73;80;87;5083;100;7658;126,7613,2.364049406307082
6;10;11;1802;268;14;19;153;155;1053;49;50;1331;10425;66;198;4553;4198;113,10380,7.2789193114651365
129;2;4;139;4364;14;21;5545;303;1073;1205;5561;64;9024;322;68;69;584;76,8979,5.9074770700761
0;1;5;10;109;15;47;49;18;2835;308;19;6418;87;3674;60;126,6373,6.479523309804006
3;5;8;10;11;13;16;19;22;2589;10400;21155;46;1712;55;57;834;323;76;721;126,21110,4.029901479929138
0;2;6;7;10;12;18;19;21;22;46;47;58;59;60;62;703;63;197;86,658,6.656088057960551
0;69;7;521;11;13;46;111;79;49;14;19,476,7.149539646422527
6;8;14;16;17;18;19;920;153;3745;3119;48;49;69;17227;3410;341;726;1123;109;1909,17182,5.384356039433438
8;201;72;13;10927;83;51;2101;22;2102;1432;313;85;22454;93,22409,2.990447502738199
65;1;28066;97;965;359;10;907;12;1645;138;16;17;18;26864;190;16061;94,28021,1.1593896383772828
1;2;66;72;9;11;109;47;2864;17;48;51;19;21;85;20;8121;58,8076,2.0548655805821268
3;4;14340;7;16;18;19;49;55;64;70;457;1225;2901;1110;87;223;113;244;760,14295,5.725276409948065
132;5;198;8;72;2410;11;12;267;46;335;49;84;21;85;436;568;185,2365,0.699826552594951
2;11266;5;7;7048;11;13;13710;18;22;47;69;1099;76;83;987;94;124;2814,13665,5.883859173717201
2;3;12;17;18;19;20;658;153;46;3768;56;62;63;65;590;463;84;472;6377;375,6332,0.6014140325173756
1;10;11;13;14;19;10031;51;6579;26550;55;60;190;830;69;2513;85;4314;100;494,26505,3.5314859580035876
4;7;9;10;778;12;16;2835;20;16532;9130;303;48;49;52;53;314;80;341;111,16487,6.716197809749604
4;5;14;20;22;5411;50;52;58;60;831;74;75;460;85;94;233;117;126,5366,9.710108571823321
3;6;10;13;14;16;21;158;297;47;48;817;49;308;53;18879;83;7127;4327;9328,18834,8.470325016385619
64;2;153;23716;69;249;5;6;11;108;943;50;51;20;1556;55;185,23671,6.210882656763274
0;1;2;7587;133;7;616;783;16;81;18;52;1205;2645;376;190;414,7542,8.4954773264779
2;483;6;12360;75;2988;4428;14;719;80;1042;50;20;22;55;86,12315,2.459731351526082
1472;7749;101;103;3433;9;4780;12;16;17;48;49;52;21;22;18;60;63,7704,9.164816301064239
0;3;1414;10;3085;15;20;21;22;14893;49;55;58;11839;65;4436;86;15323;123,15278,0.9590144704068782
0;3;6;167;10;75;11;14;16;113;18;10259;244;21;85;5718;56;988,10214,4.777139398664607
5;7;8;10;11;653;14;16;18;19;152;153;29979;173;49;60;81;2664;1513;1771;365,29934,1.840644862944798
4;6;14;15;16;18;20;153;4144;49;62;14016;709;70;94;1769;239;113;2549,13971,4.786235673587046
64;1;1984;65;97;46;18895;16;1981;16594;51;20;21;55;379;125,18850,1.9025098900875426
3138;7;8;74;76;4685;12;49;17;20;1524;21;7607;60,7562,4.903638098834747
65;2;899;228;1126;12;46;79;176;16;18;47;20;21,1081,1.0400648192340312
0;1;69;6;8;109;49;114;20;52;22;185;24891;4988;221;2206,24846,4.2358286942688625
0;5;8;105;46;622;15;2800;82;18;19;53;21;951;22;1401;58,2755,8.265712466015358
64;1;66;2;10854;11943;72;49;50;18;84;52;86;1586;22;58;62,11898,5.043918577504094
0;4;9;1929;11;16;656;5910;18969;173;55;60;8897;326;70;72;342;471;29920;15735,29875,3.0328294536134126
1;129;4;15;16;1169;17;21;5915;162;307;52;53;61;3134;64;65;72;84;103,5870,3.953397892870112
0;3;4;6;8;10;11;14;24723;687;47;1459;55;201;76;1232;480;226;229,24678,6.527745420226012
65;1;131;4;6;7;138;11;46;81;1106;51;86;55;11926;3833;59;94,11881,3.582137824342052
65;129;5;6;72;1578;13;14;47;15981;18;19;52;308;22;87;60,15936,6.900661887244672
64;2;3;8;9;17869;46;13;16;82;18;403;21;758;55;22040;83;88,21995,0.38015112072265156
0;65;58;18950;8;10;11;13;16;49;51;3572;52;22;279;85;6714;91,18905,5.800571684800473
65;2053;69;261;6;10;12;8877;14;592;26448;114;467;5910;119;7325,26403,2.4345891589616864
1;2;5;647;17;21;22;668;162;46;5422;50;1975;5817;64;70;18507;84;213;6748;249,18462,2.781274193755868
224;4;69;165;26662;5321;331;235;13;5004;50;178;596;21;2649;1178;59;60,26617,1.482278686320735
0;1;2;4;5;10;11;12;16;17;18;19;21;46;47;50;56;63;70;844;97;113,799,1.7526120595247485
160;99;69;8101;6;10;14;16;113;49;48;20;21;501;55;18008;3711,17963,7.629579218535985
2114;226;100;11972;69;552;873;10;11;9;3887;16;14996;21;16919;920;479,16874,6.277224700207351
833;197;21382;8;14;47;48;16;17;51;913;50;3544;153;91,21337,9.540124789677748
62;2760;11305;11;19;20;563;278;86;120;2681;27508;219;316;152;190;63,27463,5.48590164749039
0;3;4071;72;10024;313;12;493;2702;28562;19;22;55;153;61;542,28517,2.1774354760229855
6;7;11;13;14;20;12831;2338;46;49;58;60;2241;27332;69;70;72;91;97,27287,2.8491476304132055
128;3;100;484;1763;4;72;7;17;51;20;1205;19;85;20885;249;6810;11679,20840,2.587505686066028
3;4;5;10;138;13;18;19;21;8739;295;424;3631;5425;55;70;1098;1000;28157,28112,3.8719514048117762
4;5;11;780;13;14;272;17;19;667;1828;174;58;60;63;323;9668;80;81;85;228,9623,2.5078197662226955
385;2;18339;8;9;4621;46;15;4176;80;114;16;2541;725;149;1399;127,18294,8.36049941753909
385;2;137;10;28555;14;17;409;13981;164;46;55;27065;60;341;86;94;121;8423;619;4857,28510,8.604313736811731
2;4;5;15878;8;1033;137;139;12;13;138;16912;5265;2072;55;831;580;69;85;109;113,16867,2.4255395214133566
3002;10;11;13867;13;14;46;5456;1073;1298;79;50;27948;406;920;154;59,27903,0.25347991198896636
129;13;14;15;16;17;416;941;10031;50;12595;55;74;594;6740;94;21727;479;483;99;1911,21682,8.001663645005744
6;4871;616;7;3946;75;139;13;16;49;146;83;2194;55;407;58;60;190,4826,8.5076942805263
97;3;4;69;5;7;109;13;16;144;49;20;22;55;280,235,3.2572616478819483
0;1;2;67;5;6;2726;10474;77;13;109;16;721;19;84;118;19158;988,19113,4.142541204641135
4192;449;2;837;8;138;13;15;1167;49;50;21;22;791;58;63,4147,7.798995515188699
2;6;23687;7;140;7053;2319;18;19;20;21;2199;46;47;49;52;1754;2138;221,23642,3.256598209736137
0;6;7;12;46;47;15;17;114;19;20;21;12558;5368;5178;91,12513,4.8039351192373285
1;2;8;13;15;19;20;22;15894;153;3621;48;1724;64;66;4419;1355;234;111,15849,4.636521125336088
66;69;133;232;24456;138;6093;15536;17;81;84;85;8596;22;249;58;125;4286,24411,0.3926295858644524
0;5;6;7;8;19;21;153;163;169;1323;2348;47;51;55;23874;82;94;7903,23829,4.726843972190019
96;1;69;325;712;9;1929;8;13;60;176;17;49;19;84;117;116;10556,10511,7.30649031454193
96;1;450;4;69;70;6;29351;9;47;48;18;371;10099;54;26039;63,29306,3.968377930236313
64;1;3586;2;1446;7;8;9702;11;76;109;46;111;50;51;85;3166,9657,3.88688875766374
0;3;5;6;3175;8;69;10;6379;108;575;1294;79;46;914;729;218;4127,6334,5.854077962782144
6;7;9;12;14;144;18;22;46;47;51;55;60;64;194;75;85;213;27249;13946,27204,2.327383843905416
5762;198;7;2280;8;681;13;14;16;145;18;114;661;22;60;605;190;63,5717,7.149215071277734
2;258;4;69;6;1541;73;11;12;13;15;49;117;21;153,1496,2.4621551507684925
0;7;615;9;892;462;847;16;49;2993;85;54;6775;62;154;1148;94;63,6730,2.6299352071694617
2;4;8;106;2507;409;2029;14;46;16;49;116;53;21;7156;56;249,7111,5.558942770570069
3;9;268;13;782;17;21;22;154;161;26541;47;49;2874;76;2137;480;105;4980;1015;5628,26496,9.899653131015254
0;1;2310;1544;268;12;16;17;1171;55;58;59;60;7617;72;1738;11859;1239;3294;229;3945;5482,11814,9.117448394148386
6017;7521;4;197;8230;8;9;137;46;16;114;565;86;2231;918;21;1181,8185,7.341865884863152
6464;98;5;6;73;11;268;139;2288;18;531;19;52;406;55;56;58,6419,2.9369700136086188
132;6404;167;73;266;10954;1868;508;47;16;49;18;692;20;60;1918,10909,1.8297012123342882
4;6;7;648;652;14;15;146;19;917;152;58;60;62;455;83;93;5094;113,5049,1.0069863690448366
1;98;6;9;3114;10;46;16;81;48;19;52;18;22;151;2109;59;16253,16208,8.306471474151834
100;5;103;1351;7;15788;47;48;16;19;20;21;22;83;58,15743,5.636704061089185
0;2062;2831;21;47;12848;308;949;52;328;72;74;84;7125;214;731;94;97;239;23154;379,23109,7.1842305797141615
3;8;9;10;14;526;17;18;19;278;3233;5155;46;10031;53;58;61;71;17103;484,17058,4.447918650891996
901;8;19;20;278;21274;3114;46;48;22195;314;62;5188;17513;2410;109;622;124;126,22150,5.442984547268792
11;15;1044;278;22;154;4645;300;173;46;53;58;14906;190;66;198;470;223;352,14861,9.092595891948754
257;2;1286;8;13;16;1169;170;299;16309;55;2364;3902;63;455;4429;94;228;109;117;118,16264,0.925116624510246
1;2;5;7301;7;9;12;15117;17;13074;19;46;53;64;71;87;94;620;117;631,15072,9.264663054929105
288;0;2;1986;1380;5;326;12;109;13;2895;17;82;84;246;56;12445,12400,8.293565816910974
1;1926;8713;13;14;18;20;60;1727;69;71;2123;1612;462;23634;1882;95;109;253;126,23589,1.4604941220340328
0;3;131;4;5;8454;6;21;4766;429;61;63;66;71;9037;1107;84;102;247,8992,4.040691822210011
2;4;9861;1767;137;9;1471;13;14;111;109;1713;55;1919;248;16313;349;319,16268,2.2565507434363354
1;2;132;6;7;1290;15;19;21;22;1175;54;58;63;2006;472;1752;605;111;117,1961,6.751333921421674
2;4;10;15;16;18;3613;416;1067;23211;1451;303;54;24125;63;832;722;345;3673;99,24080,0.3036068234909073
384;0;66;3;1;101;46;48;49;465;17;20;19;22;55;91;893;8159,8114,7.074236365422847
0;1;2;2787;132;4;14214;10;18;629;181;53;21,14169,0.5808754887427281
1;777;13;16;18;167;680;48;49;52;55;695;66;83;84;86;22744;89;4069;19572;125,22699,9.671582151276061
3;8579;16;17;20;21;50;55;58;63;64;8646;2640;344;2269;15585;100;108;114;3570;2427;127,15540,3.765421943498332
0;4;5;7;9;14;17;20;21;1052;60;62;66;75;595;1627;94;96;1520,1582,6.279358080981626
0;288;3;612;134;6;139;5739;110;15;48;82;18;84;1846;190,5694,0.5721279643950161
3;4;7;8;4107;16;18;659;1564;47;51;310;60;65;69;83;85;86;94;249,4062,5.1966408702249645
2819;4;6;7;8;11;16;17;18;21;13080;1069;687;49;1479;86;1882;622;1272;126,13035,9.793382393116513
2;3;6;7;11;12;13;14;46;80;47;18;50;20;16;22;58;95,50,0.3750197786938936
0;65;3;132;72;9;13;14;48;17;50;19;688;53;21;154;94,643,5.283567598162727
1;3;4;5;8;9;10;11;46;14;16;17;50;52;21;58,13,0.6243150695370725
2;6;9;425;173;24397;47;15;14;21555;179;19;24019;87;56;29491,29446,8.730851895376896
193;4;742;8;19721;11;12;2093;5998;79;46;49;18;6866;146;53;48;1051,19676,3.115999834063948
1;69;6;7;8;3974;11;46;14;15;81;18;51;20;47;2198;1015;511,3929,4.475342147071127
0;2;6;9;15;17;21;154;5798;46;943;50;53;1720;58;62;65;835;86;8160,8115,8.106948107791947
1;129;6;8;13;15;16;17;19;1560;51;58;60;72;85;94;3680;105;247;249,3635,3.1280403626715083
0;2;5;6;9;18;20;3613;64;65;68;69;201;9183;5728;229;253;10747;5373,10702,2.286222349720709
128;4;5;9;10;523;13;14;15;29970;22;154;1585;50;3382;58;60;198;1102;99;614;103;248;126,29925,3.9277905584191886
1;3;5;7;10;12;1168;16;153;164;6063;48;50;51;1343;84;94;114;1524;126,6018,4.20952604734861
0;8;9;18;20;21;22;540;13488;50;185;58;71;72;1236;2779;16230;873;2029;249;1403,16185,8.086793914041248
2;13;16;21266;160;418;3748;170;49;1459;308;52;55;60;65;5314;841;74;2023,21221,2.5421754442752933
65;129;3;20452;14407;71;8;9;13;16846;50;18;20;55;1048;25978;63,25933,7.537767807815881
5;6;7;200;615;14;3823;462;18;50;53;21;22;280;19061;4312,19016,2.562623906199758
2;4;6;16392;13;19;20;22;1965;53;9654;196;70;25292;210;86;28376;14816;109;246,28331,3.2753745164423043
0;65;2496;164;6;9;303;1456;16;19;20;725;86;22;119;282;91;1886,2451,4.654816634453768
13696;5;774;8;17;19;4116;164;49;5817;58;64;76;5968;593;22113;13798;2410;500,22068,1.5262066504397676
0;1;3;132;9;14;16;18;146;28444;294;49;50;834;13893;4039;81;483;3174;6118;126,28399,3.1106691168400347
2;3;1051;17418;15;48;339;20;3381;51;247;8504;84;91;861,17373,2.450185517515159
1248;0;258;6146;4;69;3749;5;680;10;11;13;17;26962;84;19862;58,26917,5.500385449347327
1;3;132;6;7;10;18;19;279;2586;282;52;569;63;64;969;204;205;88;101,2541,5.573794637763135
13888;0;99;69;262;422;8;139;12;46;80;1041;20;14292;55;11228;95,14247,7.6133395343127575
0;129;64;3;196;7270;27625;14;2255;46;241;84;94;1622;55;153;1850;25790,27580,5.904634020032371
0;1;4;24581;7;520;271;15;17;4373;23458;162;822;56;63;198;76;334;466;18784;1376,24536,6.207508984243067
1;262;8;10;12;14;16;17;146;21;4891;46;690;58;62;69;13129;1104;81;84;94;1013;15615,15570,6.125308261860464
1;258;3;13;5390;19;21;406;18725;49;58;64;65;1491;85;94;110;626;118,18680,7.405937519525871
0;7872;290;3;132;197;9;141;46;16;51;15380;2709;22;55;666;10811;476,15335,8.723166645479864
0;2;8;11;13;46;14;48;1169;16;51;21;278;55;94;10555;158,10510,5.972833230643134
4;72;10;491;586;13;46;14;10381;17;50;7217;20;21;85;55;51,10336,1.445901838346827
1;17667;3;4;8;139;12;1950;1825;47;49;696;69;70;72;76;3408;84;85;497,17622,6.134107555899848
1;649;22538;11;15;146;19;20;21;49;563;60;63;74;87;94;99;117;2682;24957,24912,5.38578620547681
3;5;6277;8;59;91;843;620;11;76;7471;4915;84;21;1851;94;63,7426,3.8265744825626324
1;1794;8;9;10;271;281;6439;47;48;50;17207;830;318;3906;81;83;218;10492,17162,1.9625526505021795
9985;3;680;616;811;2092;109;1294;13;16;49;783;51;14;346;124;62,9940,5.953780052516414
2;132;261;8;520;11;12;12942;14;4494;146;28314;9515;556;1197;46;185;64;72;1228;236;622,28269,5.881110981850136
384;65;0;3;4;13;14;6287;2448;17;18;19;46;10509;118;13207;1145;62,13162,3.5802147904433177
131;10;4620;15;16;6675;20;154;289;2600;173;49;50;53;55;64;66;17218;610;109,17173,2.0550443097761493
130;2;135;19;21;165;6065;52;62;7490;68;709;331;29394;467;94;230;363;370,29349,7.905479996084123
0;2;6722;69;7;8;9;73;12;18;50;85;24502;151;24634,24589,4.17288055345654
227;69;198;6;9;7950;367;145;50;19;3379;114;22;86;18;125,7905,2.53311257329754
6048;2;69;5;106;11;10;5101;1772;1615;16;18;308;53;21;20;22;573,6003,0.414731727683868
0;65;389;6;8;9;1099;109;14;15;17;1330;85;21;60;1501,1456,4.508137885182309
2;323;3;451;69;803;10;620;13;77;47;16;17;50;213;29495;95,29450,9.062548693640947
0;1;7;12;914;19;20;21;22;556;47;52;64;69;72;601;100;2020;110;247,1975,5.814085160369848
132;4;5;8;10;18;403;154;55;827;1727;7618;11976;843;80;14436;229;2022;493;19186;500;501,19141,7.152312838042012
1;228;5;4808;28971;109;47;23698;19;84;4597;341;340;50;86;94,28926,9.926674809066418
0;3;5;10;11;652;13;20;15261;164;49;50;2874;3016;864;23905;357;105;2795;4862,23860,8.935225150434265
1;708;68;8;11;22827;46;14;19;116;21;22;52;3352;57;3957,22782,2.4706949189998353
97;2;2308;325;712;11;14;17;145;403;19;20;1717;49;81;20406;14140;6333,20361,6.119996335763982
2;4;647;138;11;16;20;21;415;174;3251;441;2364;24254;1611;9164;84;86;505,24209,4.41278695705703
64;2;68;102;6;1019;9;10;620;50;19;500;1878;55;58;3131;93;3615,3570,9.757936689877901
65;2;6;7;568;11;2060;14;81;18;115;20;84;125;28216;61;62,28171,9.589792929135807
0;2;900;9;652;12;13;16;18;21;6828;12337;50;55;56;58;63;25937;751,25892,0.5840408688064602
515;5;1254;6;4200;137;11;14;82;83;18;13844;86;118;2809;3898;61,13799,9.951565872999703
2016;129;3;100;5;262;323;3816;10;13;14;47;9232;19;20;21;85;58,9187,8.436616713795663
225;7521;66;4;11301;9;12;238;46;17;563;341;19702;55;94;126;91;3166,19657,9.855495619192226
1;4;6;7;8;5386;11;18;21;153;49;310;60;15935;12608;455;79;18516;112;2681;3197,18471,5.842920129555141
160;289;66;64;4;69;70;7;20386;106;12;722;95;379;13372;18685;94;479,20341,6.048806072318516
1;2;8;12;13;145;6162;19;20;21;4141;47;185;58;319;64;82;1771;12274,12229,1.6197726824682024
642;3;4;8;9;140;3852;18;20;921;4511;3753;60;22333;84;4704;103;7284;116,22288,6.052020974429006
384;7553;3;8;9;22;669;5419;50;61;3011;74;76;83;84;99;486;4076;369;114;889,7508,4.090916860223116
1;28257;6;263;1286;9;12;2284;14;111;11184;22932;85;22;952;4569;56;318,28212,5.306707034069397
0;4;6;9;10;138;12;16;18;160;418;49;50;51;1078;25787;204;5839;7762;239,25742,3.901018746002011
0;4037;8;9;12778;1228;47;48;436;22;62;1496;29145;61;638,29100,9.809541456813676
2;6;14;17;10003;21;154;7579;1308;7455;55;58;65;10433;323;77;99;1132;3572;2809;383,10388,7.080596846361163
1794;5;7;10;2830;15;143;3602;21;47;48;689;10161;58;4539;65;8139;91;7147,10116,0.8527977393367114
229;421;2729;10;11;746;12;91;48;49;17;52;53;628;22;17947;12925,17902,2.7437047371402477
0;1;65;4;1190;8;9;12;13;14;272;82;18;50;22,1145,5.6184261614717705
22276;6;8;14733;13;16;4113;20;21;22;2972;558;563;185;59;66;69;71;215,22231,4.020639604741286
0;65;2;69;5;9;75;46;14;49;19;767;21;22;58;1119,1074,1.69523775412731
6407;5132;16;17;18;19;21;22;286;168;3755;55;59;61;5440;69;85;472;16865;100;116,16820,6.329575752411255
1;5;6;137;12;76;589;16;497;18;50;7347;55;153;60;1017,7302,4.068123663629155
0;1;17929;138;12;16;18;2071;158;47;61;62;63;9031;73;4695;97;99;110;9199;122,17884,3.704316961982561
0;1;4;5;12;2190;5522;20;22;4247;3094;931;2865;50;49;59;3404;340;85;8168;2665,8123,1.2247026494640512
65;418;2;3044;69;22662;13;48;17;82;3602;16;85;22;13875;18;59;6719,22617,2.1320009580874877
29281;65;226;4323;4;109;13;591;15;47;18;9070;750;17109;2198;249;6650;16252,29236,8.341627465587269
69;70;680;8;109;174;10000;17;210;882;18;85;277;16;25845;1146;60,25800,6.566671293039543
2;3;4;8;10;11;16;18;19;22;153;154;46;53;702;460;81;86;16748,16703,0.42138151209603625
1699;1285;77;14;4046;111;49;1104;6802;22;280;62;58;60;125;1470,6757,7.897242165141102
0;130;132;12;13;1038;1949;58;60;62;2759;4045;339;84;1123;17509;3816;114;3579;3964,17464,2.9257607985219645
1;2;1219;69;6;9;12;15;16;175;19;21;22;119;55,1174,8.804277370802561
0;4;7;1545;22666;11;12;15;17;22;46;53;827;4669;458;84;101;1771;495;4851,22621,2.4461191418200423
4;5;70;9;29290;702;109;13;25133;2704;20;1844;53;55;84;247;343;1535,29245,3.495251859015619
385;2;3;11;12;17;18;19;21;22;157;20789;5051;70;586;1635;105;119;2168,20744,6.755090901988913
65;99;4;9;297;11;553;14;15;23506;24596;53;312;60;126,24551,9.791692825547075
1282;2;12300;2830;17;19;22;406;5293;52;56;954;58;1850;71;72;201;19825;249;254,19780,4.433795175651949
129;2;4;5;7;72;9;313;75;17;84;21;87;55;345;58;59,300,8.608138978454768
66;69;7;2760;8;10;19655;1612;13;19;148;1203;374;58;190;126,19610,3.8181736686362058
0;8;10;18;19;22;282;290;46;48;50;62;63;79;84;85;5206;344;111;18043,17998,1.4493545425212329
1571;132;5;6;12;205;46;48;2865;242;19;50;13525;22;119;56;14362;94,14317,3.2920004191628904
0;353;2;13088;4357;6;326;8;362;13;14;15;494;17;50;9073;55;56,13043,3.8218897543341788
2;3;4;6;7;72;8;10;12;109;14;19;341;22;280;58;60,296,8.95617182140842
5568;513;0;355;3;5;9;362;17;691;1268;84;55;151;249;15131;4125;63,15086,5.257007584989479
65;6787;58;1224;13;141;109;48;17;18;51;13907;1590;570;126,13862,9.293675243954187
64;129;1216;25955;4;69;72;1577;297;11;1487;49;50;18;243;85;1335;95,25910,7.265856171931084
2;7;1672;9;8;17;19;21;671;46;303;49;562;54;55;836;469;85;3705;1660,3660,2.8034440885245426
131;1286;8;10;363;12;13;1710;15;208;17;3789;84;2711;91;1116;63,3744,3.8891380766283454
5;11;12;2700;4877;3087;3217;19;152;162;300;1207;459;224;103;2667;494;25970;118,25925,6.353773460832812
1;2;131;6;9;10;15;16;17;144;675;46;56;58;60;64;326;198;113,630,8.083329868091482
0;7;8;137;10;11;16;17;272;21;409;17693;49;52;53;55;185;14038;91;477;490,17648,3.795705350398565
0;1;130;3;2401;7813;6;23912;14;48;17;84;52;3065;1239;57;125,23867,5.630609857362204
3;14470;6;7;10;12;3342;17;19;21;169;308;825;58;1477;70;72;84;10988;750,14425,9.559084029494992
8;9;12;15;20;21;22;4781;46;173;49;437;63;5064;2252;726;5976;7262;28399;114;2677;249,28354,4.039009144681133
0;2;3;130;5;6;4;911;16;18;20;48;55;65;198;71;85;5207;94;617;1653;7167,7122,5.658559346272217
0;1;66;3;4;99;6;6853;185;13;569;87;280;249;954;88;1244;94,6808,6.382633739560656
2;3;4;9;16;18;21;22;295;52;26294;58;60;446;2883;70;3142;84;224;2151;12521,26249,6.719851560961036
0;2;4;5;7;1034;14;18;21;13222;301;184;5177;10170;5563;5182;63;64;18376;86,18331,1.3882664264711986
2;12295;12;27791;16;19;21;551;46;303;60;65;709;72;82;86;221;873;1518;25599,27746,2.0715855054222656
960;3;359;647;9;10;11;75;13;46;16;1392;83;52;85;21;62,1347,0.3066211220170123
2;7;9;12;14;17;22;154;46;49;435;55;63;72;2908;21725;1376;97;98;4453;126,21680,9.817698627663653
0;64;69;24006;6;11;396;14;16;17;3572;21;55;2906;60,23961,0.7259681062812462
2;66;14376;9513;396;6476;494;14;46;17;18;50;52;1365;22;1974,14331,2.1152562303388587
1;12;13;20;26260;540;164;176;49;53;63;1737;85;344;5595;106;25457;247;892,26215,9.594952720752671
64;355;69;72;12;589;1228;367;16;49;80;20;213;21;247;94;191,1183,1.0184413105706358
64;65;25025;4;69;7141;7;10;12;333;48;19;596;23829;22;115;21;94,24980,8.408665351155515
2;3;4;5;71;5640;748;10798;1102;1424;12113;50;19;18;17;22;19345;121,19300,2.6081162183275666
10499;8;9;1033;14;16;18;1045;22;22434;7206;6958;51;56;64;2759;24397;85;109,24352,0.33012423665467194
97;2946;10;622;47;367;17;18;1491;51;21;16;1016;8473;442;14427,14382,5.800126965171639
0;1;131;5;138;11;12;1036;17;18;279;920;25497;17946;160;9163;465;86;114;504,25452,0.6782991648954295
129;2;3;258;4;13;17;18;20;2455;432;49;3762;59;62;69;198;76;8397;80;745;115;117,8352,4.547716107424893
5248;1;28421;8;776;907;11;16;18;19;831;326;205;85;87;12002;11114;239;383,28376,1.1358777917854301
15009;2;3;580;5;8038;359;8331;12;110;47;1073;563;84;20;825;60;63,14964,7.118753059946953
3714;4;8;1035;12;13;17;19;22;416;46;51;52;85;476;94;228;3686;379,3669,1.4713389674937427
13312;130;3;5;10;14;16;17;49;51;52;1589;60;5055;64;72;84;9709;119,13267,3.052207326629933
0;2;3;5;6;10;138;652;14;50;371;21;85;53;56;59;1788;94,1743,7.381642239629795
3;6;71;7;490;10;12;14;46;49;17;19;596;3473;84;5787;94;767,5742,1.1282325541491356
96;8833;66;2;4;8;713;73;1535;47;49;17;53;22;248;190;63,8788,6.177100909997381
8387;1349;614;72;457;3341;46;48;17;19;20;85;5876;53;56;55;11990;603,11945,2.6380330641257386
19488;2;4;294;70;8;9;1232;49;18;19;18644;277;58;125,19443,9.85873039060417
6;7;8;12;15;2196;21;406;3737;154;22840;58;59;452;1349;22728;1484;591;86;113;125,22795,5.323049349702149
66;4;102;6;9;22891;109;48;18;114;1013;278;1750;55;6201;245;59;1949,22846,8.114618448920108
4;10;12;13;15;403;153;3363;49;56;58;7487;64;63;218;351;98;1899;14319;124;510,14274,8.254007812311206
7936;9698;99;6;13;239;656;17;16;19;20;85;55;60;2365;10366,10321,9.025536563455109
3840;1;10;140;13;15;18;19;22;49;50;63;65;25027;69;2391;15711;97;104;1652;8441;9725;511,24982,4.526792827833809
3;5;7;9;18;20;21660;3367;2602;51;5691;4923;20925;63;4674;72;85;86;1917,21615,0.794200957284461
226;3;58;72;16;721;18;3101;117;125;1655;568;56;88;893;94;2047,3056,3.5844147400233384
1793;3;4;291;614;6;77;2734;176;338;18;21;22;1912;58;3099;669;12030,11985,6.502177683182157
3;4;5;6;11;14;20;295;47;49;60;829;65;69;209;83;86;476;5476;17638;1255;1526;2038,17593,5.360933380802811
0;1;2;10947;4;69;70;46;238;18;19;340;949;214;21;20;828;63,10902,3.077538318209705
0;3;6;649;10;2443;13;17;18;21;22;289;50;565;58;1722;81;87;4706;4323,4661,7.11732173824956
0;3;5;778;11;12;13;652;1934;16;14;18;17;22;158;15782;46;686;49;50;1737;226;2797,15737,7.49153467307503
0;5;9;21;22;277;280;1818;8987;800;25125;2601;48;61;190;334;5469;1131;2283;369,25080,5.3190318897777455
0;1;22017;132;10;11;16;17;19;160;291;169;12843;49;178;50;57;58;22845;69;86,22800,3.4720584279046363
162;5827;228;70;6;7;17896;46;113;658;19;276;21;52;55;985;58;91,17851,4.719825516275792
2;130;3;4;5;8;13;14;783;271;19;21;22;5013;294;189;72;84;86;114,4968,7.320350601782103
9696;5;6;2408;3626;111;49;50;19;84;53;21;117;85;18;15257;94,15212,6.844959229740095
0;4674;4;8;236;13;46;80;3666;51;61;3894;94;2331;18941;9918,18896,5.3435973904679015
0;1;5;11;16;18;19;295;941;175;50;1724;61;66;6615;13272;94;7521;13283;490,13238,0.1128440780284401
0;512;2;4;5;14;7441;20;21;22;409;948;52;190;71;1224;341;88;479;485;23801,23756,5.537174709025353
2;8836;4;1062;7;8;1033;10;12;17;2130;51;118;374;56;185,8791,1.4878248897547808
1;258;6;7;9;12;14;143;18;20;21;295;52;53;567;55;60;493;622,577,8.246739698133844
1;11;18;20;21;18197;152;154;282;2861;46;48;818;53;185;63;9676;1107;94;21730;127,21685,8.196303946250604
160;65;69;486;72;15850;12;527;48;17;18;19;52;81;47;1015;86;94,15805,6.313211952662144
7;11;18;21;280;285;9120;9762;294;2857;50;60;62;14270;64;85;3933;233;510,14225,6.593365560069544
129;4;14;15;5392;17;27281;20;1051;164;13608;50;442;63;204;27215;84;86;2647;27499,27454,7.805153156872226
