id,source,target
23469,2304,5445
23470,299,2798
23471,2819,3690
23472,1317,8560
23473,6120,6101
23474,1519,2876
23475,601,9980
23476,505,9419
23477,6126,3048
23478,7570,5338
23479,5613,3052
23480,2337,6512
23481,6251,1966
23482,8673,1599
23483,1979,7471
23484,1024,1660
23485,3056,3851
23486,2226,7243
23487,6161,2603
23488,2067,2655
23489,63,5803
23490,3402,4443
23491,6388,7130
23492,15,4064
23493,9689,9146
23494,956,6499
23495,6576,5230
23496,3873,1680
23497,4418,1765
23498,1183,7990
23499,7239,5519
23500,6433,1055
23501,5758,2056
23502,3970,2262
23503,8079,1162
23504,9661,6629
23505,6229,3613
23506,7218,1561
23507,7793,996
23508,1173,1011
23509,4983,5570
23510,4974,9197
23511,3220,6023
23512,152,5998
23513,6433,8185
23514,4322,1823
23515,7119,1986
23516,8207,4099
23517,4015,6020
23518,9004,743
23519,4871,4926
23520,758,2435
23521,5758,9987
23522,4778,8173
23523,2099,8084
23524,1419,3381
23525,4930,6826
23526,8200,3043
23527,7443,9243
23528,5589,8310
23529,3646,5617
23530,7917,6840
23531,5510,9423
23532,305,5014
23533,3841,7118
23534,8486,2744
23535,8043,8305
23536,290,3402
23537,4562,6093
23538,7191,3500
23539,6222,6337
23540,3784,288
23541,8749,8765
23542,4244,8061
23543,305,8887
23544,5364,9769
23545,733,6579
23546,108,8755
23547,7769,3060
23548,8480,7570
23549,9963,9923
23550,108,5861
23551,1744,6330
23552,4884,5518
23553,9128,4223
23554,2502,8577
23555,2953,6778
23556,63,2156
23557,4803,5423
23558,9210,191
23559,5883,1149
23560,7054,4780
23561,5781,2205
23562,2202,8810
23563,6876,1398
23564,3437,3927
23565,9366,1813
23566,9718,2220
23567,465,4064
23568,4378,9603
23569,7084,9746
23570,6222,2676
23571,8993,2504
23572,9928,5393
23573,8744,4255
23574,7945,1184
23575,4185,3934
23576,638,6976
23577,5218,7663
23578,567,2107
23579,3686,5294
23580,5436,1375
23581,63,2381
23582,393,4759
23583,8774,4446
23584,8847,614
23585,6089,2267
23586,4871,9953
23587,6365,6576
23588,9140,5842
23589,6607,664
23590,8741,3492
23591,8727,4662
23592,1592,7362
23593,7556,6343
23594,6994,5188
23595,7061,1403
23596,7639,2906
23597,4161,6728
23598,8910,1644
23599,9594,725
23600,2859,3885
23601,1624,6496
23602,6222,2403
23603,9703,4330
23604,7204,1749
23605,305,9315
23606,6634,5164
23607,8749,6057
23608,4933,5215
23609,7601,9394
23610,1725,7352
23611,4396,7193
23612,9653,2438
23613,8103,6404
23614,6263,7996
23615,9605,3804
23616,4793,900
23617,7282,3595
23618,436,1279
23619,766,9728
23620,29,1584
23621,9669,1919
23622,9792,3397
23623,469,5632
23624,4680,4439
23625,1418,9947
23626,5976,2878
23627,1665,847
23628,2502,3165
23629,506,3540
23630,2064,334
23631,8610,7690
23632,5265,8829
23633,3680,5353
23634,8415,3161
23635,5215,5880
23636,6126,7640
23637,9540,5956
23638,6641,9757
23639,4832,2690
23640,4726,6218
23641,4871,6016
23642,6405,3148
23643,2087,1323
23644,7679,2414
23645,5373,2777
23646,1000,6363
23647,6523,8055
23648,9820,235
23649,2796,5184
23650,9366,9517
23651,433,112
23652,9763,7330
23653,308,3364
23654,5839,3047
23655,9661,2131
23656,521,8397
23657,7197,2362
23658,7449,3587
23659,6074,5414
23660,4565,7188
23661,3144,8958
23662,6689,6441
23663,7793,4831
23664,3249,8119
23665,4072,3808
23666,4151,9445
23667,331,7210
23668,7131,4200
23669,6795,541
23670,5746,693
23671,15,2790
23672,8962,8255
23673,3470,959
23674,9398,9643
23675,8634,8567
23676,5194,7319
23677,2465,2711
23678,5714,7835
23679,4154,3506
23680,408,2611
23681,2489,4137
23682,6211,2279
23683,6607,3268
23684,711,8712
23685,440,3291
23686,4871,6372
23687,8584,9232
23688,29,3545
23689,521,8167
23690,8865,7167
23691,3756,8893
23692,7872,6723
23693,6227,5165
23694,4389,8784
23695,9749,2338
23696,1452,124
23697,8144,3960
23698,3559,592
23699,8429,6051
23700,1901,6461
23701,2931,9121
23702,6388,2909
23703,6388,3448
23704,4244,2097
23705,8544,3239
23706,2915,8577
23707,8901,7524
23708,2907,2175
23709,9462,3752
23710,4899,1481
23711,249,7613
23712,8409,1219
23713,4689,555
23714,9426,8878
23715,7119,2638
23716,4396,5954
23717,1914,3410
23718,3062,5783
23719,7510,9270
23720,2915,9361
23721,4798,3109
23722,9981,8312
23723,1976,317
23724,2810,1648
23725,6418,1800
23726,5422,1581
23727,4469,1946
23728,1467,8703
23729,5981,4324
23730,4331,7671
23731,6329,3874
23732,9499,7169
23733,6384,7861
23734,9958,2680
23735,2947,9606
23736,3170,239
23737,2459,1662
23738,4396,5609
23739,655,1640
23740,4589,788
23741,1555,9261
23742,68,8759
23743,9320,518
23744,7697,8071
23745,1024,7198
23746,2540,153
23747,1030,5707
23748,9366,4027
23749,7076,8730
23750,4619,9153
23751,1131,5961
23752,3995,1685
23753,9432,6458
23754,1552,4412
23755,1000,2381
23756,5574,3696
23757,15,2958
23758,5632,164
23759,4080,3926
23760,982,3407
23761,9691,2324
23762,7752,3602
23763,4553,2554
23764,7007,6732
23765,505,3779
23766,2915,4049
23767,8594,8622
23768,4387,1193
23769,8544,8422
23770,5486,6532
23771,8275,9464
23772,5775,4029
23773,8004,4673
23774,8734,4512
23775,8938,5900
23776,9861,2303
23777,9366,6912
23778,9254,639
23779,8610,2109
23780,7191,8881
23781,93,9604
23782,4737,7269
23783,8360,9054
23784,7793,7827
23785,3941,8467
23786,6838,41
23787,4602,6956
23788,7991,1377
23789,925,6201
23790,1875,2374
23791,7192,6381
23792,7078,1522
23793,3260,5489
23794,8994,629
23795,2502,740
23796,5137,2585
23797,520,9157
23798,7401,8677
23799,1665,3593
23800,7603,3168
23801,3618,1558
23802,7803,5738
23803,726,4375
23804,3244,3591
23805,5410,3877
23806,2502,5966
23807,6176,2028
23808,5272,36
23809,6222,5844
23810,6550,782
23811,1117,9956
23812,2720,1663
23813,4959,7121
23814,63,8869
23815,1013,1733
23816,6810,8221
23817,6329,5934
23818,4533,5465
23819,9417,6860
23820,980,9196
23821,6222,6266
23822,2954,1692
23823,2447,8115
23824,8441,7131
23825,4651,2396
23826,9917,906
23827,8427,3224
23828,5571,9550
23829,5968,7414
23830,5364,7753
23831,4589,4450
23832,5582,3308
23833,4811,9230
23834,1970,8451
23835,6368,6267
23836,308,3829
23837,2487,6050
23838,6163,7887
23839,4185,4233
23840,8104,2214
23841,1159,163
23842,5215,3379
23843,2393,4281
23844,1947,3441
23845,2208,5348
23846,7793,8740
23847,1024,7293
23848,2624,1771
23849,6869,9322
23850,6222,5170
23851,2866,9887
23852,2285,9194
23853,6388,623
23854,6038,8760
23855,3672,728
23856,7581,9031
23857,1086,6787
23858,509,8805
23859,584,9653
23860,6319,3054
23861,4241,7124
23862,54,4248
23863,1419,2693
23864,6099,6524
23865,7272,3285
23866,8794,9123
23867,709,8117
23868,3191,7562
23869,6133,2591
23870,6525,6619
23871,4161,1873
23872,535,267
23873,4112,1030
23874,7047,9801
23875,1276,5646
23876,9053,4281
23877,9516,2019
23878,9605,6516
23879,1516,7190
23880,9918,7221
23881,1224,8352
23882,6518,1976
23883,7744,7699
23884,731,4164
23885,1890,8577
23886,2049,3582
23887,1173,9028
23888,8848,1041
23889,1260,1457
23890,980,6834
23891,5424,5119
23892,2796,6664
23893,2349,6859
23894,7112,8626
23895,5286,6261
23896,63,257
23897,9792,1635
23898,4285,9079
23899,2205,7392
23900,6870,8472
23901,8626,4345
23902,1808,1843
23903,2344,8499
23904,2435,2573
23905,2411,2530
23906,3984,1442
23907,5233,9886
23908,6222,5436
23909,2832,8071
23910,3511,728
23911,8353,1054
23912,7673,1150
23913,5778,8671
23914,3672,5030
23915,7510,2376
23916,1484,7827
23917,7793,9626
23918,4322,8794
23919,4396,1103
23920,3862,9405
23921,6497,1471
23922,1370,996
23923,3995,7844
23924,7192,6241
23925,1728,1327
23926,2287,9317
23927,653,9369
23928,9720,4044
23929,7601,8344
23930,694,106
23931,3864,7662
23932,1186,8159
23933,1202,216
23934,3274,4418
23935,1994,4033
23936,8235,2325
23937,8904,6471
23938,267,2011
23939,7963,5736
23940,4575,6661
23941,6556,4005
23942,9851,6507
23943,6222,1618
23944,9185,2137
23945,765,3588
23946,749,6663
23947,2936,1547
23948,164,2723
23949,3183,6632
23950,2337,6749
23951,3235,5412
23952,3692,4769
23953,787,7413
23954,2784,3505
23955,2155,9807
23956,2502,466
23957,9465,4660
23958,2909,9233
23959,1295,6304
23960,5095,6601
23961,1127,3551
23962,7458,4375
23963,3330,2075
23964,2269,9263
23965,1324,9612
23966,4127,7196
23967,6925,1097
23968,2691,6747
23969,1573,8486
23970,8576,5108
23971,2993,4470
23972,5424,6674
23973,5872,1790
23974,8808,724
23975,1518,3328
23976,7881,183
23977,7191,3144
23978,8797,6440
23979,8943,9732
23980,7369,1811
23981,3558,9985
23982,8938,68
23983,7048,8418
23984,2907,7114
23985,6518,17
23986,6433,1202
23987,6286,7966
23988,2666,1650
23989,9084,524
23990,6668,7649
23991,4917,523
23992,3615,5015
23993,9832,7882
23994,9404,2722
23995,6365,7026
23996,2049,1045
23997,5137,1116
23998,4373,729
23999,2947,2504
24000,7891,8286
24001,616,2620
24002,6400,9704
24003,6074,2388
24004,9017,8546
24005,5301,6302
24006,9731,6840
24007,9615,90
24008,152,6323
24009,5070,7875
24010,4072,6169
24011,9074,3460
24012,3692,5084
24013,4355,2299
24014,2408,4665
24015,15,2556
24016,9143,7269
24017,5883,9694
24018,3614,2741
24019,1214,7858
24020,7667,9120
24021,6244,7969
24022,9989,4905
24023,3833,9512
24024,456,8826
24025,687,9252
24026,4359,4492
24027,8634,7888
24028,5813,9761
24029,6263,5418
24030,6409,5585
24031,9533,975
24032,9861,3974
24033,2703,9333
24034,1627,6245
24035,1982,9753
24036,2148,1601
24037,9911,7939
24038,7384,4197
24039,6304,6722
24040,2502,7
24041,9766,4421
24042,3894,3490
24043,1605,5052
24044,273,1757
24045,1243,7704
24046,8026,6117
24047,1965,1752
24048,6544,1725
24049,9449,9707
24050,9695,1994
24051,3895,5275
24052,9080,4215
24053,63,7784
24054,8041,8329
24055,5613,1077
24056,8134,4742
24057,3372,8882
24058,731,9501
24059,6940,6577
24060,9168,8381
24061,177,5676
24062,70,1894
24063,3331,442
24064,2724,5713
24065,943,9370
24066,2869,7705
24067,2502,9114
24068,5101,7738
24069,8424,4713
24070,1672,6595
24071,6164,4604
24072,4599,621
24073,2366,7096
24074,8416,3480
24075,1010,5784
24076,8043,9559
24077,1394,6064
24078,7575,5354
24079,305,8733
24080,6413,4961
24081,8982,951
24082,9366,4390
24083,1923,7178
24084,2931,2256
24085,6548,4633
24086,6286,9166
24087,9551,5198
24088,1881,7472
24089,6361,4988
24090,6999,13
24091,6173,1909
24092,7054,3654
24093,6222,4664
24094,6236,4891
24095,3724,1353
24096,9366,759
24097,305,6096
24098,6841,6960
24099,9993,7255
24100,7750,4936
24101,3138,9710
24102,3339,5979
24103,1945,1978
24104,5613,1056
24105,3951,9987
24106,7477,2637
24107,1970,7059
24108,8193,3517
24109,4206,4046
24110,8429,8359
24111,8554,2157
24112,1555,6999
24113,309,7756
24114,6090,3451
24115,5197,5357
24116,9998,5981
24117,2849,2010
24118,9705,7281
24119,1892,284
24120,3807,2334
24121,4570,1014
24122,6892,7388
24123,6856,8866
24124,8200,9798
24125,6036,9004
24126,5840,6358
24127,5636,8270
24128,8186,7953
24129,8502,3484
24130,2326,1461
24131,1927,268
24132,7143,7208
24133,8319,6084
24134,2753,7580
24135,8888,3969
24136,7255,1304
24137,731,459
24138,7761,4546
24139,8151,2162
24140,4907,1664
24141,2458,9333
24142,4841,4352
24143,9449,7384
24144,5631,6192
24145,4388,7396
24146,15,7170
24147,89,5322
24148,9075,9704
24149,7371,228
24150,5875,8216
24151,9117,6554
24152,183,9374
24153,866,8871
24154,6479,2334
24155,2143,4492
24156,2013,2068
24157,15,5183
24158,343,8841
24159,150,2400
24160,4711,4666
24161,6531,5382
24162,1976,7169
24163,4726,1156
24164,7605,7751
24165,775,14
24166,5459,1668
24167,186,4898
24168,15,8513
24169,8539,6905
24170,9210,3949
24171,3561,2381
24172,4463,4782
24173,5076,6202
24174,3764,6957
24175,457,7954
24176,4767,7484
24177,415,5000
24178,9595,6540
24179,362,378
24180,305,345
24181,4285,7540
24182,4403,3726
24183,8484,5914
24184,6462,5060
24185,6074,7486
24186,1482,4556
24187,6674,8445
24188,7945,3159
24189,6525,9114
24190,1555,6434
24191,5966,9584
24192,3686,5231
24193,4933,9038
24194,129,9837
24195,7096,2845
24196,6662,2609
24197,8624,9974
24198,7315,2360
24199,7308,1134
24200,469,8770
24201,15,2796
24202,4387,8525
24203,3399,7421
24204,6958,6715
24205,874,6653
24206,3180,4257
24207,7618,2088
24208,7120,7223
24209,4781,5468
24210,456,6908
24211,5613,2618
24212,8567,1993
24213,694,8147
24214,4531,8439
24215,8699,3140
24216,1555,531
24217,6369,8183
24218,9314,2274
24219,4509,47
24220,7401,7091
24221,8919,9761
24222,6354,931
24223,3646,5606
24224,7119,8930
24225,4871,4601
24226,6748,7845
24227,1260,4155
24228,7216,3086
24229,4570,4428
24230,1276,1603
24231,1557,2761
24232,5719,2359
24233,6508,7957
24234,5926,8049
24235,7084,6456
24236,179,3012
24237,4726,1380
24238,6222,1292
24239,6222,1827
24240,8398,2031
24241,4933,8124
24242,3144,2207
24243,7581,8608
24244,6222,8246
24245,6545,7977
24246,9997,3086
24247,956,8201
24248,156,9352
24249,7862,3904
24250,4061,265
24251,5759,7846
24252,4959,2805
24253,579,1233
24254,2796,6104
24255,2007,5252
24256,395,4872
24257,5872,1615
24258,5758,7687
24259,26,4402
24260,3709,8396
24261,6146,5308
24262,5436,1312
24263,8391,1950
24264,3062,9319
24265,1176,7765
24266,9217,9299
24267,9874,7023
24268,6225,6281
24269,6664,7680
24270,2387,957
24271,706,909
24272,7793,9326
24273,4185,5025
24274,4344,2684
24275,4711,9634
24276,4564,9787
24277,9021,9046
24278,8026,7137
24279,5727,2122
24280,2572,2510
24281,5092,7275
24282,5322,0
24283,2201,3468
24284,9766,3925
24285,3583,1664
24286,8016,5044
24287,7555,1405
24288,3724,5715
24289,4862,5344
24290,2049,5403
24291,2796,530
24292,6222,6684
24293,1081,1440
24294,3386,6759
24295,6726,1463
24296,7255,1814
24297,1370,1602
24298,2049,7061
24299,2419,1212
24300,3147,9580
24301,1816,9730
24302,9484,5084
24303,2259,9483
24304,6329,300
24305,8427,8517
24306,3396,5089
24307,5680,4456
24308,2854,6813
24309,3930,4544
24310,7371,7621
24311,4937,3192
24312,6726,7998
24313,8861,3067
24314,6176,6689
24315,5579,3016
24316,606,5534
24317,4018,5251
24318,6222,6605
24319,4862,7668
24320,3563,1142
24321,1827,5361
24322,8734,3498
24323,3808,8600
24324,9165,8864
24325,1573,7294
24326,2285,4241
24327,6878,1391
24328,8402,7208
24329,4871,5211
24330,15,4829
24331,6400,3507
24332,2049,9713
24333,975,574
24334,4871,6445
24335,6314,8847
24336,990,8103
24337,8144,2948
24338,2824,4412
24339,9210,1279
24340,281,8683
24341,2408,8610
24342,3967,9050
24343,8002,7374
24344,3672,3108
24345,703,207
24346,2497,7781
24347,15,9405
24348,8095,9791
24349,8694,6482
24350,9556,8440
24351,2888,1036
24352,4718,3723
24353,7156,5346
24354,9771,1763
24355,7370,5050
24356,3110,3156
24357,9369,9459
24358,4241,3512
24359,5813,1731
24360,1350,2514
24361,6286,7341
24362,3069,8956
24363,7506,6612
24364,6664,3461
24365,5436,6475
24366,6664,8543
24367,3133,4178
24368,4075,9145
24369,4985,5339
24370,5391,965
24371,6586,6581
24372,9074,8031
24373,6607,1688
24374,4072,2497
24375,9593,7794
24376,5887,5442
24377,6202,5403
24378,110,3611
24379,4396,1650
24380,3893,6959
24381,4378,5093
24382,7847,1891
24383,5790,5001
24384,2216,3611
24385,2915,9938
24386,8200,7910
24387,9044,3879
24388,5761,6734
24389,598,9340
24390,980,1548
24391,1350,4896
24392,6329,232
24393,781,3364
24394,5760,9503
24395,298,5469
24396,5636,5958
24397,1744,3720
24398,4918,5737
24399,2933,1414
24400,3915,2332
24401,731,9834
24402,6657,8675
24403,8357,4398
24404,5622,8840
24405,6718,9047
24406,243,849
24407,470,4952
24408,3775,9015
24409,1267,3998
24410,1342,7394
24411,3820,4125
24412,2285,8026
24413,6936,3745
24414,5092,2724
24415,2402,1940
24416,15,8337
24417,6511,4102
24418,7605,324
24419,6222,474
24420,2171,7788
24421,3864,7892
24422,4589,4427
24423,8919,53
24424,4295,8951
24425,1516,7226
24426,4778,7845
24427,2819,9155
24428,4473,688
24429,1573,1933
24430,5790,9181
24431,3756,4369
24432,9884,6819
24433,6000,5932
24434,6189,2804
24435,6945,3628
24436,4871,596
24437,3437,6021
24438,5193,6849
24439,3144,3686
24440,4770,6288
24441,3386,6250
24442,480,3825
24443,5436,8635
24444,4378,6375
24445,2796,8889
24446,3863,3512
24447,980,9178
24448,2285,2399
24449,7975,706
24450,8994,8260
24451,7003,4855
24452,2843,3290
24453,1881,2589
24454,8058,6917
24455,9669,8942
24456,6476,4006
24457,9708,7951
24458,5215,434
24459,2784,8288
24460,3918,9855
24461,436,9108
24462,8673,2091
24463,366,9119
24464,6222,5931
24465,3593,7572
24466,8365,771
24467,2675,8806
24468,3618,6097
24469,5036,1141
24470,4901,6784
24471,4305,1714
24472,9030,4681
24473,8673,4641
24474,833,6358
24475,7535,7853
24476,2482,2661
24477,7562,651
24478,3134,602
24479,3821,2547
24480,7401,9312
24481,4832,8409
24482,5988,61
24483,4055,1084
24484,980,6418
24485,6621,4717
24486,528,4028
24487,309,4319
24488,8594,6200
24489,8721,7052
24490,6479,9975
24491,3708,8037
24492,837,4990
24493,2719,8170
24494,9230,5762
24495,3239,3917
24496,2154,1765
24497,6250,9972
24498,6965,6681
24499,9767,2730
24500,5595,139
24501,8594,6244
24502,15,2532
24503,1190,6128
24504,469,3474
24505,8870,8519
24506,866,2445
24507,2681,111
24508,8263,3883
24509,9625,9879
24510,5693,8968
24511,9424,1528
24512,4390,8994
24513,509,2337
24514,9767,1024
24515,8761,1810
24516,8140,9311
24517,2154,3516
24518,5743,8612
24519,8391,9981
24520,492,5704
24521,6672,4540
24522,6773,5824
24523,1394,3475
24524,3649,1166
24525,3579,3757
24526,1976,725
24527,9739,2323
24528,3607,8259
24529,8888,6107
24530,21,2155
24531,1016,1133
24532,7301,7708
24533,6603,2235
24534,5721,9088
24535,3702,6868
24536,739,8456
24537,1728,3359
24538,918,2203
24539,3149,7474
24540,4275,8218
24541,4617,5012
24542,7084,1426
24543,5861,4875
24544,866,8215
24545,7797,167
24546,8433,4511
24547,5751,7864
24548,2436,583
24549,5137,5775
24550,5436,3191
24551,9654,2153
24552,9587,2638
24553,1800,1588
24554,309,1458
24555,5436,8410
24556,8275,6171
24557,7428,4117
24558,8453,4264
24559,7570,4385
24560,1555,3715
24561,1856,5281
24562,7918,4898
24563,4884,7546
24564,510,7102
24565,9393,2938
24566,47,3803
24567,8044,1282
24568,9504,593
24569,5459,477
24570,7433,6774
24571,469,3169
24572,7290,502
24573,6787,6353
24574,1215,6977
24575,3655,6254
24576,15,334
24577,4930,3010
24578,4930,7264
24579,4651,2682
24580,4745,857
24581,8231,8310
24582,3831,5471
24583,3764,9438
24584,1295,1967
24585,4403,6350
24586,7530,5730
24587,5551,2963
24588,3434,6270
24589,1369,3410
24590,5696,5899
24591,4970,6194
24592,5788,5147
24593,3144,8134
24594,4555,1489
24595,2259,2411
24596,9139,8294
24597,2049,5046
24598,664,7874
24599,2851,5588
24600,2915,9718
24601,9997,6003
24602,5047,2401
24603,6061,7139
24604,9417,3425
24605,4811,3617
24606,1194,4976
24607,3607,897
24608,1408,6652
24609,4645,8682
24610,8749,48
24611,9931,7538
24612,1688,1284
24613,1273,1840
24614,6553,35
24615,6236,9301
24616,9470,953
24617,5137,3141
24618,8084,4953
24619,2094,2452
24620,6917,4913
24621,4631,5492
24622,3144,5197
24623,2824,2442
24624,8888,4966
24625,305,7226
24626,2371,385
24627,6280,1556
24628,9605,7829
24629,1378,9446
24630,7413,1565
24631,9861,789
24632,1794,6118
24633,6249,8332
24634,8919,7438
24635,9913,5048
24636,2918,4801
24637,8165,7565
24638,6227,7886
24639,2086,9944
24640,15,1271
24641,5613,9461
24642,4871,6182
24643,3646,3662
24644,4072,3124
24645,113,5550
24646,6739,9806
24647,6164,1128
24648,4933,7186
24649,7449,623
24650,7897,756
24651,2741,417
24652,8481,5105
24653,6332,6529
24654,2907,9026
24655,9465,4851
24656,6431,8548
24657,5676,7168
24658,5459,1748
24659,8756,9295
24660,9314,5697
24661,2967,8027
24662,5053,5791
24663,8049,6092
24664,1545,9282
24665,6823,5283
24666,8151,2668
24667,8460,7423
24668,632,12
24669,5492,9930
24670,2285,8207
24671,4396,6724
24672,4322,9979
24673,2719,9886
24674,5223,6692
24675,1323,112
24676,4011,3661
24677,4824,1396
24678,5069,3048
24679,4481,7938
24680,398,7228
24681,6433,9556
24682,9003,8552
24683,6190,2962
24684,2703,4297
24685,9139,211
24686,3995,5525
24687,2338,7815
24688,1281,4624
24689,8994,6835
24690,7897,3041
24691,8826,3769
24692,7629,4270
24693,7556,5661
24694,7718,2889
24695,1389,5191
24696,6388,2484
24697,4991,8820
24698,9594,4794
24699,4341,6959
24700,7022,648
24701,5531,7799
24702,5436,9714
24703,393,3736
24704,7290,3610
24705,498,6204
24706,1505,3559
24707,2773,7866
24708,4580,5200
24709,2227,530
24710,305,469
24711,303,4027
24712,792,7049
24713,5158,9608
24714,4395,5960
24715,3672,7089
24716,3655,9096
24717,63,9919
24718,4473,1173
24719,2296,808
24720,5218,4012
24721,1954,7336
24722,9080,4560
24723,6350,8066
24724,1627,4949
24725,6297,3744
24726,9847,8736
24727,7277,4878
24728,4137,4332
24729,7769,91
24730,1323,9891
24731,3509,2320
24732,4629,717
24733,7685,5984
24734,1652,6804
24735,844,8489
24736,4733,5779
24737,8494,5045
24738,799,3508
24739,4647,3221
24740,8416,4870
24741,8383,4902
24742,4943,9240
24743,2502,3632
24744,4072,7935
24745,2306,6563
24746,4128,4040
24747,3646,7555
24748,5970,6868
24749,6433,6937
24750,1114,8677
24751,4701,2669
24752,9366,7382
24753,6384,7143
24754,6780,5238
24755,282,3666
24756,4072,2125
24757,8305,4166
24758,2037,83
24759,6222,8986
24760,4871,7021
24761,8544,4194
24762,6898,277
24763,9917,6280
24764,5174,3276
24765,6154,6877
24766,1453,2578
24767,63,3035
24768,7945,1100
24769,6126,5163
24770,1951,6008
24771,6222,1097
24772,4403,3174
24773,3381,4303
24774,8377,4341
24775,7118,7942
24776,469,2673
24777,6662,3410
24778,1063,94
24779,3191,3303
24780,3646,229
24781,9747,9373
24782,5137,7224
24783,2252,295
24784,1970,1024
24785,6431,3924
24786,5635,1611
24787,2201,9630
24788,7567,5152
24789,7127,504
24790,8058,6759
24791,269,1950
24792,3953,6445
24793,4322,584
24794,2411,9613
24795,1032,8475
24796,1159,9712
24797,692,8652
24798,3746,7149
24799,242,7931
24800,7960,6676
24801,7945,887
24802,3245,1477
24803,9749,2549
24804,8376,1508
24805,4322,8613
24806,469,3005
24807,3655,9074
24808,2491,3367
24809,7211,3858
24810,7860,8975
24811,9478,4582
24812,6531,1915
24813,4185,9492
24814,3961,103
24815,9210,3889
24816,4516,1665
24817,730,7920
24818,505,432
24819,6227,7934
24820,5910,4951
24821,4088,242
24822,1369,7427
24823,8700,6191
24824,5850,2307
24825,5790,8663
24826,2850,8668
24827,6708,2972
24828,9391,7241
24829,3126,363
24830,4396,8169
24831,6222,4526
24832,9162,3534
24833,8946,5274
24834,5813,9211
24835,2208,4283
24836,1436,2475
24837,1202,4775
24838,3062,9399
24839,6078,9876
24840,5685,5056
24841,599,274
24842,7513,1194
24843,7940,3413
24844,619,8924
24845,7290,425
24846,20,4995
24847,548,1131
24848,2049,3334
24849,6958,4004
24850,6419,4415
24851,4601,6413
24852,1295,2025
24853,6136,5076
24854,4278,7947
24855,1379,169
24856,5236,4845
24857,4477,4309
24858,5505,1753
24859,1890,5193
24860,1725,5419
24861,664,8544
24862,4589,1636
24863,2875,8480
24864,5613,5206
24865,8424,8104
24866,8149,7832
24867,7369,640
24868,1741,292
24869,7730,6911
24870,7747,3569
24871,4328,9682
24872,4324,3435
24873,3399,3645
24874,6914,2339
24875,6363,9339
24876,5890,9411
24877,8931,5453
24878,8610,2571
24879,5977,6266
24880,6222,6405
24881,223,7746
24882,1805,8177
24883,496,8403
24884,9742,1524
24885,7524,2897
24886,3686,7692
24887,1505,9944
24888,5424,5164
24889,6901,7765
24890,9820,6
24891,8948,9055
24892,2116,102
24893,2285,8774
24894,8836,1660
24895,9522,1090
24896,8824,8018
24897,15,708
24898,7831,1730
24899,73,323
24900,4261,7582
24901,6705,22
24902,3611,66
24903,8668,1341
24904,9366,4433
24905,7449,6180
24906,195,1962
24907,346,6102
24908,2580,9977
24909,6409,906
24910,2839,6912
24911,3651,4100
24912,3190,1033
24913,6284,3261
24914,5662,3530
24915,2384,2260
24916,3919,6078
24917,8930,8952
24918,7413,4268
24919,7790,1020
24920,7881,3013
24921,5783,7642
24922,6925,3451
24923,7735,4656
24924,3219,6573
24925,9655,8662
24926,3876,8477
24927,701,5490
24928,4824,9032
24929,5968,7918
24930,4922,8671
24931,4871,8259
24932,5311,4822
24933,3869,4104
24934,7417,7154
24935,2502,9084
24936,4148,4180
24937,6944,1424
24938,3751,5655
24939,8865,5974
24940,9652,8674
24941,6222,7850
24942,5760,9303
24943,1490,9622
24944,2408,611
24945,2038,826
24946,6222,2674
24947,4664,81
24948,8682,5186
24949,1023,3653
24950,1965,8575
24951,6780,1807
24952,7214,4203
24953,7028,2179
24954,1505,5000
24955,63,4468
24956,5967,6076
24957,9074,9462
24958,5137,9646
24959,9538,9920
24960,6384,348
24961,6917,7930
24962,4241,5486
24963,8233,2651
24964,4378,6361
24965,63,9229
24966,3124,1744
24967,5436,6492
24968,1401,3149
24969,2769,3769
24970,2283,841
24971,7650,8628
24972,1064,9298
24973,9820,6637
24974,6522,302
24975,2703,6304
24976,9669,566
24977,1505,433
24978,1086,1155
24979,9210,9525
24980,6388,6242
24981,3941,6029
24982,4378,7488
24983,4020,5339
24984,2696,4082
24985,6743,7905
24986,7732,8890
24987,2494,9855
24988,6385,1070
24989,2202,8351
24990,6567,3652
24991,5215,8109
24992,15,9654
24993,63,2593
24994,5524,361
24995,3246,9913
24996,497,1430
24997,2907,108
24998,7082,9853
24999,2100,2454
25000,3901,8591
25001,6222,8398
25002,2341,6552
25003,7793,7968
25004,6222,4579
25005,1258,9368
25006,4172,1610
25007,7204,3399
25008,3622,2959
25009,8383,6123
25010,4933,2039
25011,3129,9464
25012,5200,9638
25013,7746,3184
25014,9163,3476
25015,8376,9599
25016,731,866
25017,8654,3462
25018,7805,7770
25019,2796,6314
25020,7449,9723
25021,1394,1530
25022,9466,1241
25023,8437,7514
25024,9096,1369
25025,9482,999
25026,535,3887
25027,1093,4835
25028,6409,1550
25029,4761,2100
25030,63,6702
25031,5167,9876
25032,2502,8465
25033,7055,4099
25034,7662,7180
25035,8104,5191
25036,1077,8412
25037,8368,2059
25038,680,9527
25039,8131,1613
25040,3039,8038
25041,6674,8820
25042,8744,2014
25043,7391,3899
25044,528,2931
25045,7618,8803
25046,8479,3912
25047,4871,301
25048,6219,1291
25049,3593,2446
25050,2869,3107
25051,7191,7732
25052,815,6270
25053,6989,2857
25054,7218,7835
25055,6726,6418
25056,4589,3021
25057,9514,6177
25058,3074,1182
25059,545,5079
25060,3600,1211
25061,9406,8478
